Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Tanque;2;1;0;77;1400.0;480;127
Apartamento;Freguesia (Jacarepaguá);2;1;1;74;1800.0;692;967
Flat;Barra da Tijuca;1;1;1;50;1700.0;1430;180
Apartamento;Jardim Botânico;2;1;0;75;3000.0;965;150
Apartamento;Ipanema;3;0;1;156;5000.0;1300;375
Apartamento;Barra da Tijuca;4;4;4;294;10000.0;3625;690
Apartamento;Copacabana;3;0;0;116;2100.0;1180;236
Apartamento;Barra da Tijuca;3;2;1;133;4200.0;1200;470
Apartamento;Recreio dos Bandeirantes;3;3;1;97;2200.0;650;2435
Apartamento;Barra da Tijuca;2;1;1;80;2800.0;1296;0
Apartamento;Penha;3;0;0;100;1200.0;400;0
Apartamento;Barra da Tijuca;4;3;2;420;8000.0;3400;1400
Apartamento;Jardim Botânico;2;0;0;55;2200.0;820;0
Apartamento;Barra da Tijuca;2;1;1;90;2490.0;0;0
Apartamento;Barra da Tijuca;3;2;1;141;3700.0;1515;4372
Apartamento;Tijuca;2;2;0;140;3500.0;1100;117
Apartamento;Barra da Tijuca;1;1;0;40;1300.0;590;0
Apartamento;Tijuca;2;1;1;62;1400.0;530;0
Apartamento;Laranjeiras;2;1;0;63;2700.0;812;100
Apartamento;Barra da Tijuca;3;3;3;179;7800.0;1972;406
Apartamento;Copacabana;2;0;1;67;2800.0;700;95
Apartamento;Recreio dos Bandeirantes;3;2;1;90;3200.0;1000;100
Quitinete;Copacabana;0;0;0;32;1100.0;500;0
Casa;Campo Grande;2;1;0;70;650.0;0;0
Apartamento;Tijuca;1;0;1;30;1200.0;560;20
Apartamento;Andaraí;2;1;0;75;1500.0;570;0
Quitinete;Glória;1;0;0;25;1100.0;394;29
Apartamento;Recreio dos Bandeirantes;3;2;1;96;2500.0;1200;0
Apartamento;Freguesia (Jacarepaguá);3;1;1;70;1900.0;520;933
Casa;Vila Kosmos;1;0;0;60;1000.0;0;0
Apartamento;Rio Comprido;2;0;0;70;1400.0;600;0
Apartamento;Barra da Tijuca;3;2;2;115;2800.0;1600;257
Apartamento;Tijuca;2;0;0;60;1500.0;575;63
Apartamento;Recreio dos Bandeirantes;1;1;1;77;2200.0;310;45
Apartamento;Tijuca;1;0;0;45;1200.0;400;0
Apartamento;Gávea;3;2;1;136;7500.0;1300;400
Apartamento;Barra da Tijuca;3;2;1;180;2500.0;2700;461
Casa de Condomínio;Barra da Tijuca;5;2;1;480;8000.0;1350;1360
Apartamento;Grajaú;2;1;0;69;1400.0;650;430
Apartamento;Ipanema;3;1;1;130;10000.0;1800;300
Apartamento;Recreio dos Bandeirantes;3;2;1;110;2500.0;1114;192
Apartamento;Recreio dos Bandeirantes;3;2;1;108;2900.0;543;0
Apartamento;Barra da Tijuca;2;1;0;65;2300.0;790;160
Apartamento;Flamengo;3;2;1;170;6000.0;1450;563
Casa;Jardim América;2;1;0;52;850.0;0;0
Apartamento;Méier;2;1;1;92;1400.0;880;0
Apartamento;Centro;1;0;0;40;1300.0;300;0
Apartamento;Leblon;2;1;0;66;3500.0;1300;106
Apartamento;Barra da Tijuca;4;2;2;151;4000.0;2400;0
Apartamento;Ipanema;2;0;1;70;5000.0;769;84
Apartamento;Leme;1;0;0;50;2300.0;870;23
Apartamento;Tijuca;3;1;1;78;2300.0;587;0
Apartamento;Botafogo;1;0;1;48;1800.0;410;0
Casa de Condomínio;Campo Grande;2;1;0;60;710.0;0;0
Apartamento;Barra da Tijuca;3;2;3;120;2900.0;1290;100
Quitinete;Humaitá;0;0;0;22;1000.0;450;0
Apartamento;Botafogo;3;0;1;128;2800.0;1064;0
Apartamento;São Conrado;2;1;1;90;2200.0;1142;1711
Apartamento;Ipanema;2;0;0;85;3000.0;1200;0
Apartamento;Copacabana;1;1;0;58;1600.0;1695;197
Apartamento;Leblon;2;0;0;65;3597.0;850;112
Apartamento;Copacabana;2;1;0;78;2500.0;845;136
Apartamento;Barra da Tijuca;2;1;0;52;1300.0;735;97
Apartamento;Jacarepaguá;3;1;1;80;1650.0;599;160
Apartamento;Campo Grande;2;1;0;70;1200.0;250;0
Apartamento;Pechincha;3;1;0;62;1400.0;450;774
Apartamento;Campo Grande;2;1;0;50;900.0;268;0
Apartamento;Copacabana;5;2;2;320;3500.0;3500;320
Apartamento;Leblon;2;0;0;75;4400.0;600;165
Quitinete;Glória;1;0;0;20;800.0;290;0
Apartamento;São Conrado;2;1;1;125;3300.0;1094;242
Apartamento;Tijuca;2;1;1;71;2400.0;860;117
Apartamento;Ipanema;2;1;1;125;5600.0;926;250
Apartamento;Laranjeiras;3;1;1;160;4900.0;1390;228
Apartamento;Copacabana;3;1;2;190;5900.0;2600;500
Apartamento;Méier;2;1;0;80;900.0;550;59
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1500.0;720;199
Apartamento;Copacabana;1;0;1;43;2000.0;600;73
Apartamento;Leblon;3;1;1;120;5200.0;1300;180
Apartamento;Barra da Tijuca;4;2;2;146;5000.0;1800;350
Quitinete;Humaitá;0;0;0;22;1000.0;450;0
Apartamento;Pechincha;2;1;1;96;1300.0;456;0
Apartamento;Catete;1;0;0;49;1600.0;605;68
Apartamento;Botafogo;1;1;1;55;2000.0;675;130
Apartamento;Barra da Tijuca;4;2;1;165;7000.0;3000;750
Apartamento;Recreio dos Bandeirantes;3;1;1;87;2000.0;1226;220
Apartamento;Laranjeiras;3;1;0;97;2400.0;1100;0
Apartamento;Leblon;2;1;0;101;4600.0;1242;0
Apartamento;Botafogo;3;2;1;140;4300.0;1931;200
Apartamento;Tijuca;2;0;0;40;1400.0;466;18
Quitinete;Flamengo;0;0;0;27;1000.0;545;24
Apartamento;Barra da Tijuca;2;1;1;72;1600.0;643;60
Quitinete;Copacabana;1;0;0;38;1500.0;599;198
Apartamento;Barra da Tijuca;2;1;1;90;2600.0;800;225
Apartamento;Barra da Tijuca;2;1;2;64;2200.0;1300;0
Apartamento;Barra da Tijuca;3;2;0;280;5000.0;2600;696
Apartamento;Recreio dos Bandeirantes;3;2;1;104;2509.0;740;0
Apartamento;Recreio dos Bandeirantes;3;1;1;116;4000.0;1187;2311
Apartamento;Flamengo;2;1;1;69;2200.0;1006;25
Apartamento;Santa Teresa;2;1;0;57;1500.0;590;16
Apartamento;Lagoa;3;3;0;250;8600.0;1900;580
Apartamento;Botafogo;3;1;2;163;3200.0;1786;227
Casa;Campo Grande;2;0;0;60;700.0;0;0
Apartamento;Recreio dos Bandeirantes;3;3;1;300;5500.0;0;0
Apartamento;Lagoa;2;1;0;81;3800.0;770;120
Apartamento;Curicica;2;1;1;60;1500.0;545;60
Flat;Ipanema;2;1;1;100;7500.0;4000;470
Apartamento;Campo Grande;2;0;0;55;700.0;290;0
Apartamento;Copacabana;2;0;0;65;2200.0;810;0
Apartamento;Ipanema;3;1;1;160;7800.0;1317;493
Apartamento;Leblon;3;1;1;135;6700.0;1308;383
Apartamento;Lins de Vasconcelos;2;1;0;60;1050.0;570;352
Apartamento;Copacabana;1;0;0;30;1800.0;500;27
Apartamento;Campo Grande;2;1;0;49;850.0;300;0
Apartamento;Barra da Tijuca;4;2;1;220;7000.0;1700;0
Apartamento;Vila da Penha;2;1;0;75;1100.0;403;0
Apartamento;Copacabana;2;2;1;105;4000.0;1200;2500
Apartamento;Flamengo;1;0;0;45;1650.0;653;70
Apartamento;Península;2;2;2;98;3200.0;1388;235
Apartamento;Penha;2;1;1;70;900.0;0;0
Apartamento;Tijuca;2;1;1;70;2100.0;1015;96
Casa de Condomínio;Barra da Tijuca;4;3;4;270;10000.0;700;650
Apartamento;Vila Isabel;1;0;0;61;1300.0;0;20
Apartamento;Barra da Tijuca;4;2;2;146;4900.0;2000;300
Apartamento;Penha;2;1;0;100;1200.0;250;0
Apartamento;Ipanema;3;1;2;150;5300.0;1500;405
Apartamento;Copacabana;2;0;0;80;2200.0;1050;175
Apartamento;Ipanema;1;0;0;35;1600.0;470;25
Apartamento;Tijuca;2;1;1;59;2200.0;610;103
Apartamento;Flamengo;3;1;2;85;3000.0;1332;209
Apartamento;Freguesia (Jacarepaguá);2;1;0;56;1200.0;296;135
Apartamento;Recreio dos Bandeirantes;2;2;1;190;1995.0;1000;300
Apartamento;Barra da Tijuca;1;1;1;70;1400.0;1349;358
Apartamento;Ipanema;3;1;1;150;7400.0;1720;704
Flat;Leme;2;0;2;75;5000.0;0;0
Apartamento;Ipanema;3;2;1;150;6300.0;2200;495
Apartamento;Copacabana;3;0;1;120;3420.0;800;0
Apartamento;Barra da Tijuca;2;2;1;180;5000.0;1400;500
Apartamento;Gávea;1;1;0;61;2000.0;655;0
Casa de Condomínio;Barra da Tijuca;4;5;3;460;10000.0;1470;800
Apartamento;Barra da Tijuca;4;0;1;375;5900.0;4360;1902
Apartamento;Copacabana;3;0;1;95;2700.0;1180;0
Apartamento;Tijuca;2;1;1;70;1200.0;450;95
Apartamento;Engenho da Rainha;2;0;0;60;1000.0;285;0
Apartamento;Gávea;2;1;1;97;4000.0;1227;316
Apartamento;Copacabana;2;0;1;110;3000.0;800;159
Apartamento;Tijuca;2;1;0;60;1700.0;510;0
Apartamento;Laranjeiras;3;1;1;150;4000.0;1180;0
Apartamento;Recreio dos Bandeirantes;2;1;1;62;1500.0;450;0
Apartamento;Lagoa;3;2;3;125;5000.0;2000;480
Apartamento;Flamengo;1;0;0;28;900.0;380;29
Casa de Condomínio;Freguesia (Jacarepaguá);4;3;1;63;2000.0;416;0
Flat;Botafogo;1;0;1;40;2300.0;500;30
Apartamento;Engenho Novo;1;0;0;40;850.0;381;0
Apartamento;Barra da Tijuca;4;0;4;280;10000.0;0;0
Apartamento;Copacabana;3;0;0;122;2700.0;881;0
Apartamento;Botafogo;1;1;1;90;1950.0;750;213
Apartamento;Portuguesa;2;1;0;48;1000.0;337;0
Apartamento;Leblon;2;1;1;68;7000.0;2620;380
Apartamento;Copacabana;1;0;0;30;1400.0;484;53
Apartamento;Gávea;2;2;1;78;3500.0;1199;180
Apartamento;Barra da Tijuca;2;1;2;77;1400.0;1250;715
Apartamento;Maracanã;1;1;0;63;1400.0;590;528
Apartamento;Ipanema;1;1;0;50;2200.0;2150;571
Apartamento;Recreio dos Bandeirantes;3;2;1;160;2300.0;1000;0
Loft;Barra da Tijuca;1;1;1;35;1500.0;1050;450
Apartamento;Ipanema;2;1;1;95;7000.0;4500;470
Apartamento;Copacabana;2;1;1;135;5200.0;1200;265
Apartamento;Leme;1;0;0;51;1500.0;560;0
Apartamento;Laranjeiras;2;1;0;70;2000.0;600;150
Apartamento;Copacabana;4;1;1;150;4900.0;1907;263
Apartamento;Tijuca;1;0;0;57;1000.0;517;0
Apartamento;Camorim;3;1;1;64;1500.0;620;670
Apartamento;Barra da Tijuca;3;2;1;127;3300.0;1900;320
Casa de Vila;Campo Grande;1;0;0;70;750.0;0;0
Apartamento;Botafogo;2;0;0;50;2300.0;515;0
Apartamento;Leblon;1;1;0;48;2500.0;1850;125
Apartamento;Botafogo;3;1;1;99;3200.0;1149;351
Quitinete;Copacabana;1;0;0;36;1200.0;438;24
Apartamento;Jardim Botânico;3;1;1;77;4400.0;525;0
Casa de Condomínio;Barra da Tijuca;4;3;1;450;8500.0;800;7500
Apartamento;Leblon;3;1;1;160;5000.0;2119;5027
Apartamento;Leme;4;0;2;130;10500.0;650;0
Apartamento;Barra da Tijuca;4;3;2;143;4800.0;1750;1500
Apartamento;Campo Grande;2;1;0;45;800.0;0;0
Apartamento;Copacabana;1;0;1;40;1500.0;670;56
Apartamento;Ipanema;2;1;1;70;3700.0;990;200
Apartamento;Vargem Pequena;2;1;0;50;900.0;282;25
Apartamento;Ipanema;2;1;1;105;4500.0;1350;270
Apartamento;Irajá;2;1;0;50;800.0;200;0
Apartamento;Barra da Tijuca;3;2;1;230;8000.0;3200;860
Casa de Condomínio;Guaratiba;2;2;2;79;2100.0;0;0
Apartamento;Leblon;3;1;0;110;5900.0;1150;0
Apartamento;Guadalupe;1;0;0;30;400.0;0;0
Apartamento;Ilha do Governador;2;0;1;90;1650.0;30;850
Apartamento;Botafogo;1;0;0;40;700.0;150;0
Apartamento;Campo Grande;2;1;0;60;1000.0;0;0
Apartamento;Grajaú;2;1;0;65;1700.0;290;20
Apartamento;Copacabana;2;0;0;80;3800.0;796;1166
Apartamento;Bonsucesso;2;0;0;64;1000.0;413;0
Apartamento;Flamengo;1;0;0;50;1500.0;550;68
Apartamento;Copacabana;1;0;0;32;1200.0;567;0
Casa;Grajaú;4;5;1;270;4800.0;0;2300
Apartamento;Cordovil;2;1;0;88;1000.0;545;0
Apartamento;Copacabana;1;0;0;43;2000.0;440;0
Apartamento;Leblon;2;3;2;140;8900.0;1700;603
Apartamento;Copacabana;2;1;1;115;4000.0;1180;250
Apartamento;Leblon;1;0;1;50;2997.0;680;100
Apartamento;Cosme Velho;2;0;0;71;2700.0;325;147
Apartamento;Engenho de Dentro;1;0;0;45;600.0;200;0
Apartamento;Lagoa;2;2;1;90;6500.0;2600;0
Apartamento;Campo Grande;3;1;0;80;900.0;350;10
Apartamento;Copacabana;2;2;1;90;5500.0;3352;386
Apartamento;Copacabana;2;0;0;70;3950.0;800;100
Apartamento;Recreio dos Bandeirantes;4;3;4;300;5000.0;1200;420
Apartamento;Gávea;3;2;1;112;5160.0;1250;378
Apartamento;Itanhangá;2;1;0;66;750.0;650;0
Apartamento;Lagoa;2;2;1;160;5800.0;2500;458
Apartamento;Copacabana;2;1;2;90;5900.0;3047;300
Casa;Vila da Penha;3;1;2;93;2000.0;0;0
Apartamento;Tijuca;2;1;0;70;1850.0;685;98
Apartamento;Recreio dos Bandeirantes;3;2;2;185;4000.0;1469;7000
Apartamento;Campo Grande;3;2;0;130;2000.0;860;0
Apartamento;Botafogo;1;1;1;40;1800.0;1021;183
Apartamento;Recreio dos Bandeirantes;3;1;1;98;1950.0;900;150
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1900.0;1200;170
Apartamento;Botafogo;3;1;2;89;3000.0;958;230
Apartamento;Barra da Tijuca;2;1;0;100;2500.0;1296;297
Apartamento;Copacabana;3;0;0;170;4800.0;1700;314
Apartamento;Barra da Tijuca;4;6;3;400;8000.0;5700;2000
Apartamento;Vaz Lobo;2;0;0;80;1100.0;100;0
Apartamento;Campo Grande;2;0;2;60;1000.0;0;0
Apartamento;Praça da Bandeira;2;0;0;71;1300.0;572;50
Apartamento;Rio Comprido;2;1;0;88;1100.0;693;32
Casa;Curicica;3;3;1;308;3500.0;0;2435
Apartamento;Barra da Tijuca;1;1;0;50;2800.0;1200;0
Apartamento;Barra da Tijuca;3;2;1;127;5500.0;2600;7300
Apartamento;Barra da Tijuca;2;2;1;100;5200.0;2570;587
Apartamento;Campinho;2;1;0;70;650.0;320;0
Apartamento;Botafogo;2;1;1;78;4350.0;1100;244
Apartamento;Engenho de Dentro;2;0;0;50;1000.0;0;36
Apartamento;Humaitá;2;1;0;65;2500.0;1018;118
Apartamento;Barra da Tijuca;2;1;1;68;2800.0;750;1600
Apartamento;Copacabana;1;0;0;50;2000.0;567;95
Apartamento;Laranjeiras;3;1;0;150;4200.0;1000;24
Apartamento;Barra da Tijuca;2;1;2;63;2400.0;1219;0
Apartamento;Barra da Tijuca;4;2;1;140;4200.0;1300;550
Apartamento;Laranjeiras;2;1;0;70;1800.0;1015;103
Apartamento;Copacabana;1;0;1;40;3600.0;608;0
Apartamento;Leblon;3;2;1;150;6900.0;2150;0
Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;153;4200.0;900;300
Apartamento;Barra da Tijuca;3;2;1;127;3500.0;1597;0
Apartamento;Barra da Tijuca;3;2;3;120;4500.0;1850;390
Casa de Vila;Realengo;2;0;0;70;1200.0;0;0
Apartamento;Ipanema;3;1;2;110;10000.0;2379;398
Quitinete;Centro;1;0;0;32;850.0;435;21
Quitinete;Flamengo;1;0;0;26;2000.0;456;56
Apartamento;Grajaú;3;0;0;71;1600.0;557;0
Loft;Vargem Grande;1;3;0;30;800.0;220;0
Apartamento;Copacabana;4;2;1;389;10000.0;2850;0
Casa de Vila;Cavalcanti;1;0;0;45;600.0;0;30
Apartamento;Barra da Tijuca;3;3;1;145;6000.0;1100;420
Apartamento;Lagoa;2;0;0;59;2500.0;723;133
Casa;Encantado;2;1;0;72;1400.0;0;34
Apartamento;Barra da Tijuca;4;3;1;190;6000.0;2600;0
Apartamento;Barra da Tijuca;2;0;1;98;2500.0;1647;0
Apartamento;Leblon;3;0;0;105;4300.0;1614;319
Apartamento;Jacarepaguá;3;1;1;82;1800.0;858;152
Apartamento;Recreio dos Bandeirantes;3;1;1;84;2000.0;1127;234
Apartamento;Copacabana;3;0;0;67;3500.0;727;157
Apartamento;Recreio dos Bandeirantes;2;2;1;80;2000.0;326;133
Apartamento;Recreio dos Bandeirantes;2;1;0;50;1300.0;420;40
Casa de Condomínio;Barra da Tijuca;5;4;2;420;8500.0;850;0
Apartamento;Barra da Tijuca;4;3;0;160;8500.0;2300;345
Apartamento;Freguesia (Jacarepaguá);2;1;0;57;1050.0;595;0
Apartamento;Freguesia (Jacarepaguá);3;1;1;68;1700.0;743;82
Apartamento;Ipanema;3;1;1;140;8500.0;1300;462
Apartamento;Botafogo;2;1;1;76;3200.0;620;123
Apartamento;Leblon;3;1;1;170;6990.0;2074;345
Apartamento;Todos os Santos;2;0;0;65;1000.0;378;0
Apartamento;Méier;2;0;0;66;1150.0;330;48
Apartamento;Glória;2;1;0;80;2400.0;780;85
Apartamento;Recreio dos Bandeirantes;4;2;2;170;3000.0;1450;250
Apartamento;Flamengo;1;1;0;65;2000.0;658;122
Apartamento;Ipanema;1;1;1;122;9000.0;35579;660
Apartamento;Leblon;3;2;1;170;7200.0;2300;303
Apartamento;Recreio dos Bandeirantes;3;3;3;196;5500.0;1300;350
Apartamento;Bangu;2;1;0;78;900.0;420;0
Apartamento;Barra da Tijuca;4;2;1;131;2800.0;1550;230
Apartamento;Recreio dos Bandeirantes;3;2;0;120;1500.0;900;273
Apartamento;Barra da Tijuca;4;2;2;136;6000.0;1122;879
Apartamento;Barra da Tijuca;1;1;1;52;2200.0;1374;414
Apartamento;Vila Valqueire;2;1;1;65;1400.0;547;0
Apartamento;Anil;2;1;0;46;700.0;320;0
Apartamento;Tijuca;2;2;1;185;3000.0;1548;224
Apartamento;Catete;3;1;2;85;3000.0;1380;230
Apartamento;Rio Comprido;2;1;1;65;1800.0;780;14
Apartamento;Estácio;2;1;0;70;1700.0;650;0
Apartamento;Barra da Tijuca;2;1;0;75;1150.0;1160;0
Apartamento;Copacabana;4;1;1;180;6000.0;2300;211
Apartamento;Recreio dos Bandeirantes;3;4;3;360;4800.0;1000;906
Apartamento;Barra da Tijuca;3;2;1;115;4500.0;1000;580
Quitinete;Botafogo;1;0;0;32;1300.0;417;22
Apartamento;Lapa;2;0;0;65;1500.0;512;20
Apartamento;Barra da Tijuca;3;2;1;131;10000.0;2000;890
Apartamento;São Conrado;2;2;1;115;4000.0;2100;280
Apartamento;Vila Isabel;1;1;0;72;1200.0;560;83
Apartamento;Botafogo;2;0;0;60;2400.0;264;0
Apartamento;Barra da Tijuca;5;3;4;602;6900.0;1792;0
Apartamento;Recreio dos Bandeirantes;4;2;4;300;6000.0;1168;363
Apartamento;Leme;2;1;1;150;6400.0;1600;3000
Apartamento;Botafogo;2;0;0;60;2300.0;235;0
Casa de Condomínio;Barra da Tijuca;1;0;1;40;1750.0;0;0
Apartamento;Recreio dos Bandeirantes;3;2;1;86;1900.0;740;150
Quitinete;Tijuca;1;0;0;35;1100.0;327;0
Apartamento;Andaraí;2;1;0;74;900.0;650;0
Apartamento;Barra da Tijuca;3;1;1;75;2000.0;700;0
Apartamento;Tijuca;3;2;1;118;3600.0;1564;0
Apartamento;Jacarepaguá;3;1;1;75;2000.0;770;78
Apartamento;Pechincha;1;1;0;46;1100.0;300;0
Apartamento;Recreio dos Bandeirantes;3;1;1;110;2350.0;750;130
Apartamento;Copacabana;4;0;1;120;10000.0;1417;160
Apartamento;Recreio dos Bandeirantes;3;2;1;96;2300.0;450;330
Apartamento;Centro;1;1;0;39;1800.0;980;21
Apartamento;Ipanema;2;1;1;60;7000.0;700;100
Apartamento;Ipanema;2;1;1;70;4700.0;1100;0
Apartamento;Laranjeiras;3;0;0;110;2600.0;814;110
Apartamento;Magalhães Bastos;2;0;1;40;900.0;0;60
Apartamento;Barra da Tijuca;2;0;0;70;1600.0;1300;260
Apartamento;Botafogo;2;1;1;105;5800.0;1350;282
Apartamento;Ipanema;3;1;1;100;6000.0;250;210
Apartamento;Ipanema;2;1;2;66;3000.0;900;0
Apartamento;Irajá;2;1;1;60;1300.0;280;0
Quitinete;Braz de Pina;1;0;0;37;600.0;0;0
Apartamento;Barra da Tijuca;2;1;2;130;4500.0;1996;0
Apartamento;Copacabana;1;0;0;38;1700.0;400;300
Apartamento;Leblon;3;1;1;150;7500.0;1550;530
Apartamento;Recreio dos Bandeirantes;3;2;1;130;3500.0;850;1900
Casa;Joá;5;2;4;595;10000.0;0;0
Apartamento;Vila Isabel;1;1;0;60;1000.0;500;0
Apartamento;Taquara;1;1;1;50;600.0;367;16
Apartamento;Leblon;3;1;0;90;4350.0;900;200
Apartamento;Vila da Penha;2;1;0;50;1200.0;420;0
Apartamento;Vila Isabel;3;1;1;147;1800.0;797;302
Apartamento;Ipanema;3;1;1;120;5200.0;1700;160
Apartamento;Todos os Santos;2;0;0;70;900.0;375;14
Apartamento;Ribeira;1;1;0;48;1200.0;500;47
Apartamento;Recreio dos Bandeirantes;3;1;2;84;1600.0;1100;0
Apartamento;Tijuca;2;0;0;80;1700.0;780;22
Apartamento;Lagoa;3;1;0;110;4500.0;900;0
Apartamento;Freguesia (Ilha do Governador);2;2;1;110;2000.0;600;152
Apartamento;Gávea;2;2;1;154;5500.0;1100;456
Apartamento;Copacabana;1;0;0;45;1500.0;650;0
Apartamento;Copacabana;2;2;1;98;2800.0;1131;309
Apartamento;Recreio dos Bandeirantes;3;2;1;108;1700.0;525;0
Apartamento;Recreio dos Bandeirantes;2;1;1;72;1700.0;650;100
Apartamento;Laranjeiras;3;0;0;95;2600.0;829;0
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2200.0;672;17
Apartamento;Leblon;3;1;0;82;3300.0;1100;2200
Quitinete;Copacabana;1;0;0;30;1300.0;677;57
Apartamento;Laranjeiras;3;1;0;150;2300.0;1700;278
Apartamento;Tijuca;3;2;1;128;2700.0;1050;0
Apartamento;Méier;1;1;0;33;900.0;550;12
Apartamento;Ipanema;1;1;1;65;4500.0;0;0
Apartamento;Gávea;2;1;0;90;3350.0;1370;196
Apartamento;Campo Grande;2;1;1;45;850.0;0;0
Apartamento;Copacabana;3;1;1;154;4000.0;1457;286
Apartamento;Benfica;3;0;0;120;790.0;180;162
Apartamento;Barra da Tijuca;2;0;1;70;1500.0;1070;0
Flat;Ipanema;2;1;1;83;9000.0;3900;542
Apartamento;Lagoa;1;1;1;64;4000.0;1025;0
Apartamento;Ipanema;2;0;0;86;3800.0;860;240
Apartamento;Tijuca;2;0;0;60;1800.0;690;81
Apartamento;Flamengo;1;1;0;44;2000.0;666;95
Apartamento;Barra da Tijuca;3;2;1;230;10000.0;3200;7000
Flat;Leblon;1;1;1;70;3300.0;1800;340
Casa;Marechal Hermes;1;0;0;45;700.0;0;0
Apartamento;Barra da Tijuca;2;1;1;70;1100.0;1000;0
Apartamento;Copacabana;3;1;1;202;6500.0;3309;445
Apartamento;Tijuca;3;1;1;91;2300.0;832;123
Apartamento;Vila Isabel;1;0;0;44;1200.0;427;24
Apartamento;Copacabana;1;0;0;35;1800.0;390;55
Apartamento;Barra da Tijuca;3;2;1;110;3000.0;1600;190
Apartamento;Laranjeiras;2;1;0;61;2200.0;1006;100
Apartamento;Maria da Graça;3;0;0;85;1100.0;220;0
Apartamento;Ilha do Governador;3;1;0;75;1900.0;380;85
Apartamento;Engenho Novo;1;1;0;58;1000.0;580;17
Apartamento;Campo Grande;3;1;1;65;1300.0;990;0
Apartamento;Vila da Penha;2;0;0;60;800.0;285;0
Apartamento;Lagoa;4;2;1;348;8000.0;3124;10400
Apartamento;Praça da Bandeira;2;0;0;54;1000.0;500;25
Apartamento;Barra da Tijuca;1;1;0;55;2300.0;1525;295
Apartamento;Campo Grande;2;1;0;40;550.0;210;0
Apartamento;Santa Teresa;3;1;0;148;3300.0;800;118
Apartamento;Ipanema;2;1;1;100;5500.0;1200;400
Apartamento;Recreio dos Bandeirantes;3;2;1;140;3500.0;650;500
Casa de Condomínio;Joá;3;3;3;320;7500.0;1900;1000
Apartamento;Barra da Tijuca;3;1;1;75;2000.0;700;0
Apartamento;Humaitá;2;1;0;73;2900.0;926;0
Apartamento;Barra da Tijuca;3;2;1;140;4500.0;1587;357
Casa de Condomínio;Barra da Tijuca;5;4;2;450;7500.0;1150;750
Apartamento;Maracanã;3;1;0;84;2200.0;735;79
Apartamento;Copacabana;3;0;1;130;6800.0;1050;0
Apartamento;Flamengo;3;0;0;100;2500.0;700;77
Apartamento;Catete;2;1;0;60;2200.0;725;0
Apartamento;Barra da Tijuca;4;3;4;206;9000.0;3000;3500
Apartamento;Laranjeiras;3;1;1;96;3500.0;919;198
Apartamento;Freguesia (Jacarepaguá);3;1;0;65;1250.0;298;0
Apartamento;Recreio dos Bandeirantes;1;0;0;30;900.0;35;9
Apartamento;Copacabana;1;1;0;65;1500.0;1200;140
Casa de Condomínio;Campo Grande;2;1;2;70;900.0;70;0
Apartamento;Copacabana;1;0;0;45;2500.0;477;50
Apartamento;Recreio dos Bandeirantes;3;2;2;92;1800.0;840;195
Quitinete;Copacabana;1;0;0;26;1100.0;523;0
Apartamento;Barra da Tijuca;3;2;3;120;2900.0;1280;390
Apartamento;Camorim;3;2;1;75;1700.0;600;80
Apartamento;Leblon;2;1;1;90;4000.0;1900;440
Apartamento;Vila da Penha;1;0;0;30;700.0;0;0
Apartamento;Rio Comprido;2;0;0;60;1250.0;600;0
Apartamento;Copacabana;3;0;1;160;6500.0;1382;0
Apartamento;Copacabana;3;1;0;120;3500.0;1450;273
Apartamento;Barra da Tijuca;2;1;0;59;1350.0;612;0
Apartamento;Botafogo;2;1;0;60;1700.0;900;100
Apartamento;Recreio dos Bandeirantes;3;2;2;200;2600.0;1250;204
Apartamento;Botafogo;2;0;0;70;2959.0;518;0
Quitinete;Anil;1;0;0;28;680.0;70;0
Flat;Ipanema;2;2;2;80;5500.0;2400;400
Apartamento;Méier;2;0;0;46;1000.0;350;16
Casa de Vila;Ramos;1;0;0;35;700.0;0;0
Quitinete;Catete;1;0;0;42;1600.0;790;0
Apartamento;Lagoa;1;1;0;45;2400.0;1565;230
Apartamento;Tijuca;2;1;2;88;2800.0;850;120
Apartamento;Barra da Tijuca;2;1;2;110;5300.0;2600;500
Apartamento;Copacabana;3;0;1;140;3200.0;1650;287
Apartamento;Flamengo;1;1;0;49;2200.0;380;97
Apartamento;Barra da Tijuca;2;2;1;76;2800.0;1350;1200
Apartamento;Lagoa;2;2;2;118;5800.0;2160;280
Apartamento;Gávea;3;1;1;140;6500.0;1100;0
Flat;Ipanema;2;1;1;100;10000.0;5000;500
Apartamento;Humaitá;2;1;1;58;2950.0;872;165
Casa de Condomínio;Barra da Tijuca;4;5;3;500;7900.0;1495;750
Apartamento;Flamengo;2;0;0;89;3100.0;817;0
Apartamento;Vila Isabel;2;1;0;58;1500.0;770;0
Apartamento;Pavuna;2;1;0;45;800.0;266;0
Casa;Vila Isabel;2;0;0;70;2000.0;0;0
Apartamento;Laranjeiras;3;0;0;150;2800.0;1160;200
Apartamento;Copacabana;3;0;1;120;4200.0;1150;320
Apartamento;Gávea;2;0;1;72;3500.0;550;141
